Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,Text
"96661","25","3010","0ef71e74-55f7-46aa-a2a5-5eabb12b1141","2016-01-18 13:44:03","","","http://twitter.com/StackAnime/status/689080816803143680",""
"101273","1","30031","bd245306-abb8-44e5-8801-32cdb676f494","2016-02-25 05:46:54","22297","","","What is the name of the fast organ song in Parasyte -themaxim- ep17 at 6:35?"
"101272","2","30031","bd245306-abb8-44e5-8801-32cdb676f494","2016-02-25 05:46:54","22297","","","Song found in episode 17 of Parasyte -themaxim- at 6:35 when a homicidal parasyte says 'one of us has died'

Song also found in episode 16 of Parasyte -themaxim- at 10:54 when Migi says 'shit' and Shinichi says 'no way'

Thank you for your answer."
"101274","3","30031","bd245306-abb8-44e5-8801-32cdb676f494","2016-02-25 05:46:54","22297","","","<parasyte>"
"101336","4","30031","e02ec928-c5ec-4925-8372-6e72525fe66b","2016-02-25 19:02:42","1908","","added 18 characters in body; edited title","What is the name of the fast organ song in Parasyte -the maxim- ep17 at 6:35?"
"101335","5","30031","e02ec928-c5ec-4925-8372-6e72525fe66b","2016-02-25 19:02:42","1908","","added 18 characters in body; edited title","The song is found in episode 17 of Parasyte -the maxim- at 6:35 when a homicidal parasyte says 'one of us has died'.

The song is also found in episode 16 of Parasyte -the maxim- at 10:54 when Migi says 'shit' and Shinichi says 'no way'.

Thank you for your answer."
"101299","6","30031","6ec7de3a-ed43-4f18-b03e-cd3563f9a950","2016-02-25 13:03:46","1458","","edited tags","<music><parasyte>"
"101204","1","30011","2b65f3bb-5027-40ca-a804-aead712f08c0","2016-02-24 04:36:15","15276","","","Why does Sora no otoshimono have different ending themes per episode?"
"101203","2","30011","2b65f3bb-5027-40ca-a804-aead712f08c0","2016-02-24 04:36:15","15276","","","I've finished watching the Anime's First Season and I noticed that every episode in the anime has different ending themes.

As you can see in this [list of episodes][1]. Heaven's lost property has different ending sequences and different ending themes for a 12-episode series anime. Is there a significant reason for this?


  [1]: https://en.wikipedia.org/wiki/List_of_Heaven%27s_Lost_Property_episodes"
"101205","3","30011","2b65f3bb-5027-40ca-a804-aead712f08c0","2016-02-24 04:36:15","15276","","","<sora-no-otoshimono>"
"104894","25","30011","cd5b3409-2646-479e-9b58-416e15c0a3c2","2016-03-30 04:22:01","","","http://twitter.com/StackAnime/status/715031298973294593",""
"7697","1","2979","f72340a2-53f8-4bce-8419-b7d8cff04d7c","2013-03-21 03:40:50","185","","","Does the devil fruit reappear in the one piece universe after the user dies?"
"7696","2","2979","f72340a2-53f8-4bce-8419-b7d8cff04d7c","2013-03-21 03:40:50","185","","","In the latest chapter, we see the devil fruit 'Mera Mera no mi' being shown as the prize of the event that is being held in Colosseum . The announcer of the event say that the 'fruit is reborn'. 
Does it mean every devil fruit has that ability to be reborn once the user dies or is it an artificial fruit made by Do flamingo's factory ?

Thanks in advance."
"7698","3","2979","f72340a2-53f8-4bce-8419-b7d8cff04d7c","2013-03-21 03:40:50","185","","","<one-piece>"
"7712","4","2979","fb8743a8-a74c-425d-bdc6-fae4b107c062","2013-03-21 10:35:29","49","","replaced 'latest chapter' for the number of chapter in question","In One Piece, does the devil fruit reappear after the user dies?"
"7709","4","2979","5dab6823-8927-4f97-8758-5c4e1ec8dc6a","2013-03-21 10:35:29","1557","","fixed grammatical errors","In one piece, does the devil fruit reappear after the user dies?"
"64813","4","2979","2e2b16b3-6ce8-496f-989a-25968fbfe767","2015-04-21 02:16:05","11083","","edited body; edited title","In One Piece, does a Devil Fruit reappear after the user dies?"
"7711","5","2979","fb8743a8-a74c-425d-bdc6-fae4b107c062","2013-03-21 10:35:29","49","","replaced 'latest chapter' for the number of chapter in question","In chapter 702, we've seen the devil fruit 'Mera Mera no mi' being shown as the prize of the event that is being held in Colosseum . The announcer of the event say that the 'fruit is reborn'.  
Does it mean every devil fruit has that ability to be reborn once the user dies or is it an artificial fruit made by Do flamingo's factory ?"
"7998","5","2979","efdb2c5e-bab3-4f85-8038-cc8b5e7ac6d7","2013-03-27 23:25:45","61","","fixed some grammar, removed some extra verbiage","In chapter 702, we see the devil fruit 'Mera Mera no mi' being shown as the prize of the event held in Colosseum. The announcer of the event says that the 'fruit is reborn'.  
Does it mean every devil fruit has that ability to be reborn once the user dies, or is it an artificial fruit made by Do flamingo's factory?"
"8000","5","2979","255126f6-a8a2-469c-bf24-866142d2ba4e","2013-03-27 23:27:20","63","","fixed some grammar, removed some extra verbiage","In chapter 702, we see the Ace's devil fruit 'Mera Mera no Mi' being showcased as the prize of the event held in Colosseum. The announcer of the event mentions that the ""fruit is reborn.""

Does it mean every devil fruit has that ability to be reborn once the user dies, or is it an artificial devil fruit made by Doflamingo's factory?"
"7708","5","2979","5dab6823-8927-4f97-8758-5c4e1ec8dc6a","2013-03-21 10:35:29","1557","","fixed grammatical errors","In the latest chapter, we've seen the devil fruit 'Mera Mera no mi' being shown as the prize of the event that is being held in Colosseum . The announcer of the event say that the 'fruit is reborn'. 
Does it mean every devil fruit has that ability to be reborn once the user dies or is it an artificial fruit made by Do flamingo's factory ?

Thanks in advance."
"64812","5","2979","2e2b16b3-6ce8-496f-989a-25968fbfe767","2015-04-21 02:16:05","11083","","edited body; edited title","In chapter 702, we see Ace's Devil Fruit 'Mera Mera no Mi' being showcased as the prize of the event held in the Colosseum. The announcer of the event mentions that the ""fruit is reborn.""

Does it mean every Devil Fruit has that ability to be reborn once the user dies, or is it an artificial Devil Fruit made by Doflamingo's factory?"
"7710","24","2979","5dab6823-8927-4f97-8758-5c4e1ec8dc6a","2013-03-21 10:35:29","","","Proposed by 1557 approved by -1 edit id of 826",""
"7999","24","2979","efdb2c5e-bab3-4f85-8038-cc8b5e7ac6d7","2013-03-27 23:25:45","","","Proposed by 61 approved by 24, 274 edit id of 832",""
"7773","25","2979","eb90b1c4-4051-42a6-8f82-78b456139a2d","2013-03-22 04:47:52","","","http://twitter.com/#!/StackAnime/status/314961600631164928",""
"99465","1","29666","7a12cb57-d1c4-41d2-8686-a91cd2d43050","2016-02-10 03:26:37","21008","","","Which song is played in one piece episode 395 when zoro lost way?"
"99464","2","29666","7a12cb57-d1c4-41d2-8686-a91cd2d43050","2016-02-10 03:26:37","21008","","","Which theme song is played in starting of this [Zoro's haki][1] video?


  [1]: https://www.youtube.com/watch?v=KdmWooMrx-s"
"99466","3","29666","7a12cb57-d1c4-41d2-8686-a91cd2d43050","2016-02-10 03:26:37","21008","","","<one-piece>"
"99523","4","29666","91468252-7864-435c-a741-9dd4c639ac1c","2016-02-10 08:52:04","19728","","changed the title","Which song is played in One Piece Episode 395 when Zoro loses his way?"
"99500","6","29666","2ffe3b4b-5c0a-4ddb-bdc2-7daa1c414c81","2016-02-10 07:50:47","63","","edited tags","<one-piece><music>"
"99524","24","29666","91468252-7864-435c-a741-9dd4c639ac1c","2016-02-10 08:52:04","","","Proposed by 19728 approved by 19592, 14121 edit id of 3645",""
"7636","1","2960","ade39871-9409-46d8-b71e-2459a03abd97","2013-03-20 03:25:29","8","","","Which GetBackers episodes are filler?"
"7635","2","2960","ade39871-9409-46d8-b71e-2459a03abd97","2013-03-20 03:25:29","8","","","I'm watching GetBackers and after the fight against Makubex in Infinity Fortress i only find fillers and story with no plot-related history. Which ones are the fillers and which correspond to the manga?"
"7637","3","2960","ade39871-9409-46d8-b71e-2459a03abd97","2013-03-20 03:25:29","8","","","<get-backers>"
"30369","6","2960","4f9e9469-c1c8-4c85-97a3-593793904d77","2014-05-05 02:50:27","24","","edited tags","<retag>"
"30378","6","2960","e362c3d6-5302-434b-b7f0-b6442c3df4fc","2014-05-05 03:02:53","24","","edited tags","<getbackers>"
"7643","25","2960","cfbfb413-b08b-4ee6-9ce3-092871d4d5e8","2013-03-20 07:45:15","","","http://twitter.com/#!/StackAnime/status/314281467159121920",""
"8924","33","2960","1c111c34-5edf-4cf4-91d9-32abe0bbffd0","2013-04-11 22:30:49","8","","24",""
"9078","34","2960","51ecd935-1b76-4f86-a338-c350ff026698","2013-04-15 13:46:01","8","","24",""
"98360","1","29443","976fdc22-9999-48fb-9b02-e74e2cd0320d","2016-02-01 15:21:18","4831","","","In which episode of Golden Time did Koko say ""I love you"" to Banri on the school staircase?"
"98359","2","29443","976fdc22-9999-48fb-9b02-e74e2cd0320d","2016-02-01 15:21:18","4831","","","There was a sequence on the school staircase where Koko said ""I love you"" and 2D-kun fainted. Which episode was that?"
"98361","3","29443","976fdc22-9999-48fb-9b02-e74e2cd0320d","2016-02-01 15:21:18","4831","","","<golden-time>"
"98638","5","29443","354510ec-aa88-4731-9d23-afe24c3f57c2","2016-02-04 05:59:25","4831","","corrected mistake","There was a sequence on the school staircase where Koko said ""I love you"" and Banri fainted. Which episode was that?"
"97870","1","29346","f318ea06-ec3c-4276-bce3-6bf3c1e050d5","2016-01-27 09:31:04","15542","","","Are all Cowboy Bebop's episodes named after songs?"
"97869","2","29346","f318ea06-ec3c-4276-bce3-6bf3c1e050d5","2016-01-27 09:31:04","15542","","","I noticed that some episodes are named after existing songs.

As an example, the [fourteenth episode](http://cowboybebop.wikia.com/wiki/Bohemian_Rhapsody) name is ""*Bohemian Rhapsody*"",  which is a famous song from the music band Queen

Are all Cowboy Bebop's episodes named after existing songs?"
"97871","3","29346","f318ea06-ec3c-4276-bce3-6bf3c1e050d5","2016-01-27 09:31:04","15542","","","<cowboy-bebop>"
"97942","25","29346","e2710a4f-ee47-4474-86fa-3a922738729c","2016-01-27 23:04:02","","","http://twitter.com/StackAnime/status/692483231501910020",""
"101582","33","29346","06fe4723-0de2-4e89-ba77-acb018a6ab4d","2016-02-28 15:15:09","1530","","700",""
"101943","34","29346","cc0bd7dd-0eff-4407-a13c-1a6023e45a0c","2016-03-03 17:06:38","1530","","700",""
"97852","1","29338","e372fb93-4782-4107-8b60-b7079f7fd2b3","2016-01-27 05:59:39","15880","","","Where can I watch the latest Pokemon Season 18 episodes subbed?"
"97851","2","29338","e372fb93-4782-4107-8b60-b7079f7fd2b3","2016-01-27 05:59:39","15880","","","Seaon 18 refers to the XY: Kalos Quest. Subtitles should be in English. It can also be English dubbed. I have tried [Youtube][1] but most of the episodes are missing.


  [1]: https://www.youtube.com/"
"97853","3","29338","e372fb93-4782-4107-8b60-b7079f7fd2b3","2016-01-27 05:59:39","15880","","","<pokemon>"
"97888","10","29338","0d24e1a4-0f02-497a-b7a5-47bc8a7ddf7b","2016-01-27 11:24:20","-1","","102","{""Voters"":[{""Id"":15542,""DisplayName"":""Ikaros""},{""Id"":7866,""DisplayName"":""Ayase Eri""},{""Id"":1458,""DisplayName"":""Dimitri mx""},{""Id"":19149,""DisplayName"":""Tamz_m""},{""Id"":34,""DisplayName"":""mivilar""}]}"
"96046","1","28939","5ef627ce-dce1-4475-90b9-682450ddabf7","2016-01-14 05:24:06","20102","","","Gintama episode 305 is full of contradictions, what gives?"
"96045","2","28939","5ef627ce-dce1-4475-90b9-682450ddabf7","2016-01-14 05:24:06","20102","","","So 305 came out recently, therefore **spoilers alert**.

most of it is concerning the past...

**In past episodes' flashback it was shown clearly that ..**

 - Takasugi lost his eye in a fight with alien. [link][1]
 - Shuoyou, teacher, is taken from his school and then his is returned to gintoki who cries helplessly.
 - Shuoyou finds gintoki on battlefield and bring him to class with katsura and takasugi in it.

**However in episode 304-305, this all contradicts** 

 - Takasugi loses eye by attack of Oboro
 - Katsura, Gintoki, and Takasugi are brought as prisoners and Gintoki is given choice to kill either students or teacher, on a top of mountain. Contradictory, to what been shown before many times: which is soldier hold gintoki down as teacher is taken prisioner and then on the same place his head returned and gintoki cries.
 - In this version, gintoki is already part of the Shuoyou school and it's infact katsura and takasugi who join later on. 

  [1]: https://youtu.be/mHTGbtz-NXY?t=119"
"96047","3","28939","5ef627ce-dce1-4475-90b9-682450ddabf7","2016-01-14 05:24:06","20102","","","<anime-history><gintama>"
"96147","4","28939","3eb14c7e-6595-4037-9c7f-97625d7f6928","2016-01-15 01:53:32","15276","","editted grammar and links","Why is Gintama's episode 305 is full of contradictions?"
"96191","4","28939","32920a31-59ec-4395-95a3-ca649a29d3ae","2016-01-15 09:58:40","19728","","grammar changes","Why is Gintama's episode 305 full of contradictions?"
"96146","5","28939","3eb14c7e-6595-4037-9c7f-97625d7f6928","2016-01-15 01:53:32","15276","","editted grammar and links","So 305 came out recently, therefore **spoilers alert**.

most of it is concerning the past...

**In past episodes' flashback it was shown clearly that ..**

 - in this [video][1],Takasugi lost his eye in a fight with alien. 
 - Shuoyou, teacher, is taken from his school and then his is returned to gintoki who cries helplessly.
 - Shuoyou finds gintoki on battlefield and bring him to class with katsura and takasugi in it.

**However in episode 304-305, this all contradicts** 

 - Takasugi loses eye by attack of Oboro
 - Katsura, Gintoki, and Takasugi are brought as prisoners and Gintoki is given choice to kill either students or teacher, on a top of mountain. Contradictory, to what been shown before many times: which is soldier hold gintoki down as teacher is taken prisioner and then on the same place his head returned and gintoki cries.
 - In this version, gintoki is already part of the Shuoyou school and it's infact katsura and takasugi who join later on. 

  [1]: https://youtu.be/mHTGbtz-NXY?t=119"
"96190","5","28939","32920a31-59ec-4395-95a3-ca649a29d3ae","2016-01-15 09:58:40","19728","","grammar changes","So episode 305 came out recently, therefore **spoiler alert**.
Most of it is concerning the past...

**In the past episodes' flashback it was shown clearly that ..**

 - in this [video][1],Takasugi lost his eye in a fight with alien. 
 - Shuoyou, teacher, is taken from his school and then his is returned to gintoki who cries helplessly.
 - Shuoyou finds gintoki on battlefield and bring him to class with katsura and takasugi in it.

**However in episode 304-305, this all contradicts** 

 - Takasugi loses eye by attack of Oboro
 - Katsura, Gintoki, and Takasugi are brought as prisoners and Gintoki is given choice to kill either students or teacher, on a top of mountain. Contradictory, to what been shown before many times: which is soldier hold gintoki down as teacher is taken prisioner and then on the same place his head returned and gintoki cries.
 - In this version, gintoki is already part of the Shuoyou school and it's infact katsura and takasugi who join later on. 

  [1]: https://youtu.be/mHTGbtz-NXY?t=119"
